scraped_at,chart_label,chart_id,week_ending,series,Indexed value*,Year over year,Week over week,value
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,12/27/2025,IT,,,,0%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/03/2026,IT,,,,-5%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/10/2026,IT,,,,1%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/17/2026,IT,,,,2%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/24/2026,IT,,,,1%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/31/2026,IT,,,,0%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/07/2026,IT,,,,1%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/14/2026,IT,,,,2%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/21/2026,IT,,,,1%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/28/2026,IT,,,,2%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/07/2026,IT,,,,3%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/14/2026,IT,,,,3%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/21/2026,IT,,,,3%
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/15/2025,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/22/2025,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/29/2025,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,04/05/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,04/12/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,04/19/2025,IT,,,,36.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,04/26/2025,IT,,,,37.2
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,05/03/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,05/10/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,05/17/2025,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,05/24/2025,IT,,,,37.1
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,05/31/2025,IT,,,,34
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,06/07/2025,IT,,,,36.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,06/14/2025,IT,,,,37.3
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,06/21/2025,IT,,,,35.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,06/28/2025,IT,,,,37
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,07/05/2025,IT,,,,33
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,07/12/2025,IT,,,,36.1
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,07/19/2025,IT,,,,37.3
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,07/26/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,08/02/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,08/09/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,08/16/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,08/23/2025,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,08/30/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,09/06/2025,IT,,,,33.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,09/13/2025,IT,,,,36.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,09/20/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,09/27/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,10/04/2025,IT,,,,37.4
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,10/11/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,10/18/2025,IT,,,,36.9
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,10/25/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,11/01/2025,IT,,,,37.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,11/08/2025,IT,,,,37.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,11/15/2025,IT,,,,36.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,11/22/2025,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,11/29/2025,IT,,,,31
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,12/06/2025,IT,,,,35.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,12/13/2025,IT,,,,37.3
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,12/20/2025,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,12/27/2025,IT,,,,29.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/03/2026,IT,,,,28.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/10/2026,IT,,,,35
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/17/2026,IT,,,,37.1
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/24/2026,IT,,,,35.1
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,01/31/2026,IT,,,,37
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/07/2026,IT,,,,37.6
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/14/2026,IT,,,,37.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/21/2026,IT,,,,36.2
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,02/28/2026,IT,,,,37.5
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/07/2026,IT,,,,37.7
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/14/2026,IT,,,,37.8
2026-03-30T20:40:15.131Z,light_industrial,87105adf-178c-473c-89ec-c868ed20de9a,03/21/2026,IT,,,,37.7
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/19/2019,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/26/2019,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/02/2019,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/09/2019,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/16/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/23/2019,Light industrial,,,,94
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/02/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/09/2019,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/16/2019,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/23/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/30/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/06/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/13/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/20/2019,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/27/2019,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/04/2019,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/11/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/18/2019,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/25/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/01/2019,Light industrial,,,,89
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/08/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/15/2019,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/22/2019,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/29/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/06/2019,Light industrial,,,,80
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/13/2019,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/20/2019,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/27/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/03/2019,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/10/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/17/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/24/2019,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/31/2019,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/07/2019,Light industrial,,,,91
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/14/2019,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/21/2019,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/28/2019,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/05/2019,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/12/2019,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/19/2019,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/26/2019,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/02/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/09/2019,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/16/2019,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/23/2019,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/30/2019,Light industrial,,,,81
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/07/2019,Light industrial,,,,93
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/14/2019,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/21/2019,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/28/2019,Light industrial,,,,78
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/04/2020,Light industrial,,,,73
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/11/2020,Light industrial,,,,85
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/18/2020,Light industrial,,,,90
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/25/2020,Light industrial,,,,89
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/01/2020,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/08/2020,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/15/2020,Light industrial,,,,93
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/22/2020,Light industrial,,,,91
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/29/2020,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/07/2020,Light industrial,,,,93
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/14/2020,Light industrial,,,,94
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/21/2020,Light industrial,,,,89
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/28/2020,Light industrial,,,,80
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/04/2020,Light industrial,,,,75
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/11/2020,Light industrial,,,,76
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/18/2020,Light industrial,,,,79
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/25/2020,Light industrial,,,,80
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/02/2020,Light industrial,,,,81
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/09/2020,Light industrial,,,,80
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/16/2020,Light industrial,,,,82
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/23/2020,Light industrial,,,,82
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/30/2020,Light industrial,,,,77
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/06/2020,Light industrial,,,,82
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/13/2020,Light industrial,,,,84
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/20/2020,Light industrial,,,,83
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/27/2020,Light industrial,,,,82
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/04/2020,Light industrial,,,,75
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/11/2020,Light industrial,,,,79
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/18/2020,Light industrial,,,,82
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/25/2020,Light industrial,,,,85
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/01/2020,Light industrial,,,,86
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/08/2020,Light industrial,,,,86
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/15/2020,Light industrial,,,,86
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/22/2020,Light industrial,,,,88
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/29/2020,Light industrial,,,,90
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/05/2020,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/12/2020,Light industrial,,,,85
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/19/2020,Light industrial,,,,93
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/26/2020,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/03/2020,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/10/2020,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/17/2020,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/24/2020,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/31/2020,Light industrial,,,,104
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/07/2020,Light industrial,,,,105
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/14/2020,Light industrial,,,,106
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/21/2020,Light industrial,,,,108
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,11/28/2020,Light industrial,,,,87
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/05/2020,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/12/2020,Light industrial,,,,107
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/19/2020,Light industrial,,,,109
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,12/26/2020,Light industrial,,,,88
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/02/2021,Light industrial,,,,79
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/09/2021,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/16/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/23/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,01/30/2021,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/06/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/13/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/20/2021,Light industrial,,,,96
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,02/27/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/06/2021,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/13/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/20/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,03/27/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/03/2021,Light industrial,,,,97
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/10/2021,Light industrial,,,,95
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/17/2021,Light industrial,,,,98
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,04/24/2021,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/01/2021,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/08/2021,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/15/2021,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/22/2021,Light industrial,,,,100
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,05/29/2021,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/05/2021,Light industrial,,,,89
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/12/2021,Light industrial,,,,94
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/19/2021,Light industrial,,,,99
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,06/26/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/03/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/10/2021,Light industrial,,,,92
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/17/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/24/2021,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,07/31/2021,Light industrial,,,,104
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/07/2021,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/14/2021,Light industrial,,,,103
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/21/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,08/28/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/04/2021,Light industrial,,,,101
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/11/2021,Light industrial,,,,93
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/18/2021,Light industrial,,,,102
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,09/25/2021,Light industrial,,,,105
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/02/2021,Light industrial,,,,107
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/09/2021,Light industrial,,,,108
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/16/2021,Light industrial,,,,107
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/23/2021,Light industrial,,,,108
2026-03-30T20:40:16.656Z,office_clerical,098aa765-e53e-43b9-9fed-e66b47abb126,10/30/2021,Light industrial,,,,108
